gt_x,gt_y,K=1_pred_x,K=1_pred_y,K=5_pred_x,K=5_pred_y,K=10_pred_x,K=10_pred_y,baseline_pred_x,baseline_pred_y
11.3524577975751,19.5933944777424,11.3575021480099,19.6046897069598,11.3529843247049,19.5998534390925,11.3570444509575,19.6048721194317,11.3577431752704,19.6045941184255
11.3473733737793,19.5806710196535,11.3524405128637,19.5919194673572,11.34777584334,19.5871619549506,11.3519470080557,19.5921161308097,11.3527067906086,19.5918138993585
11.3422889499835,19.5679475615647,11.3473637618551,19.5791072034601,11.3425555877461,19.5744512134864,11.3468330011655,19.579318691984,11.3476565649623,19.5789911567543
11.3371034809585,19.554971258672,11.3422703923578,19.5662491027887,11.3372714758836,19.5615932284954,11.3417009095815,19.5664759974971,11.3425909123765,19.5661221113511
11.3319206988475,19.5420017087736,11.3371625750484,19.5533506247843,11.3319759603842,19.5487207431492,11.3365529133948,19.5535935028722,11.3375119805826,19.5532122320205
11.3267473211213,19.5290557088489,11.332043436881,19.5404196498479,11.3266738481765,19.5358461497793,11.33139215861,19.5406790807623,11.3324229404586,19.5402693822957
11.3215722317591,19.5161054278131,11.3269143403497,19.5274596022205,11.3213603739609,19.5229572019205,11.3262200127295,19.5277361532448,11.3273252225419,19.5272969600942
11.3163951133475,19.5031500717572,11.3217760436599,19.5144723778666,11.3160359732015,19.5100543629361,11.3210372334192,19.5147666163251,11.3222196494501,19.5142968365296
11.3112179949358,19.4901947157013,11.3166293250807,19.5014599243289,11.3107022976187,19.4971410419039,11.3158445988811,19.5017724173979,11.3171070560471,19.501270937409
11.3060378334397,19.4772317057407,11.3114746093527,19.4884232970693,11.3053582707663,19.4842138432457,11.3106425312364,19.4887546127918,11.3119879185222,19.4882202985149
11.3008105519664,19.4641507958415,11.3063135656603,19.4753667026083,11.2999829918759,19.4712196209904,11.3054327097842,19.4757174048335,11.3068639629581,19.4751491046027
11.2955498649968,19.4509863065168,11.3011443637385,19.4622854933015,11.2945825317552,19.4581731574902,11.3002132809094,19.4626561549829,11.3017333974988,19.4620526935102
11.2902747137175,19.4377856231046,11.2959607827896,19.4491639088171,11.2891628696335,19.4450904267558,11.2949779571189,19.4495551292352,11.2965899673874,19.4489153186763
