Baseline,transformer,mobilevit,lstm,gru
0.113656244017685,0.030970745327503,0.02089866181764,0.043124056545919,0.046795068957332
0.114745680923211,0.031326072593377,0.021107507870135,0.043562518480817,0.047267297992051
0.115771228110162,0.031661769877497,0.021288776841102,0.043945333895261,0.047681664902959
0.117506210693794,0.032240532457325,0.021852381097152,0.045093256971807,0.048859725806112
0.119331388092706,0.032851491575975,0.02246888265071,0.046346606594583,0.050141067924076
0.121092382963479,0.033442004730392,0.023055197180569,0.047539167819755,0.051359664610514
0.122787176512996,0.03401128215488,0.023608478479412,0.048665451621785,0.052510535344617
0.124395926891404,0.034549903009702,0.024090854787228,0.049652223960131,0.053526682496017
0.125941610341404,0.035068798646222,0.024544684575905,0.050581492199569,0.054483321164704
0.12757777923893,0.035620834894489,0.025058193254319,0.051629206105795,0.055554928399433
0.129134478138727,0.036147416931478,0.025532436765639,0.052598187980456,0.056546346540238
0.130331524021508,0.036551695047614,0.025800870536624,0.053156877720709,0.057130148062507
0.131458085032203,0.036934019937132,0.026036896945795,0.053650449997426,0.057646998747908
0.133488843464452,0.037631037914173,0.026815302231079,0.05522359683283,0.059228418313106
0.135645379897862,0.038373060551271,0.027670858225494,0.056950289927061,0.060960364834912
0.137346256479158,0.038955582201698,0.028224666702058,0.058078812235617,0.062106684897979
0.138983820112377,0.039518558586923,0.028746734277832,0.059143853016861,0.063188637899823
0.140691707350002,0.040107616320176,0.029308524808205,0.060288340485691,0.064348947110448
0.142316346624998,0.040670693768281,0.029829348476274,0.061350808264628,0.065426087951922
0.143585605892153,0.041113557988609,0.030147262754751,0.062008904044971,0.066101547208857
0.144781271373238,0.041533758914878,0.030431228156732,0.062598869727991,0.066707163205338
0.146807942296472,0.042243755045363,0.031216813041371,0.064186918314448,0.068296554832984
0.149056630761002,0.043032319703472,0.032138687772827,0.066046090332233,0.070152269219843
0.150918290074464,0.043684042746075,0.03279031915151,0.067370520485052,0.071486115411361
0.152702565970175,0.044311149781047,0.03340128921536,0.068613758080971,0.072738110175039
0.154413898378185,0.044915641134454,0.033976773533356,0.069785942689804,0.073917957409754
0.156046202954442,0.045495359924504,0.034512954355243,0.070879502008496,0.075018174037032
0.157399867293255,0.045980780135176,0.034887331783337,0.071650899051165,0.075798652389724
0.158679779679762,0.046443270212939,0.035226791072846,0.072352314679601,0.07650758540342
0.16079051265458,0.047195181426068,0.036065340203393,0.074046870730923,0.078195993331647
0.163059107323884,0.048003328900124,0.037001261156402,0.075935120446963,0.080074321679985
0.164461860334483,0.048511487409862,0.037407144030812,0.076769638341343,0.080913038692025
0.165791150285535,0.048996529600247,0.037776674069221,0.077531435058839,0.081677785585403
0.167814548896433,0.049721613219545,0.038543566046919,0.079085396838532,0.083227120391874
